status,order,personid,starter,oncourt,played,statistics_assists,statistics_blocks,statistics_blocksreceived,statistics_fieldgoalsattempted,statistics_fieldgoalsmade,statistics_foulsoffensive,statistics_foulsdrawn,statistics_foulspersonal,statistics_foulstechnical,statistics_freethrowsattempted,statistics_freethrowsmade,statistics_minus,statistics_minutes,statistics_minutescalculated,statistics_plus,statistics_plusminuspoints,statistics_points,statistics_pointsfastbreak,statistics_pointsinthepaint,statistics_pointssecondchance,statistics_reboundsdefensive,statistics_reboundsoffensive,statistics_reboundstotal,statistics_steals,statistics_threepointersattempted,statistics_threepointersmade,statistics_turnovers,statistics_twopointersattempted,statistics_twopointersmade,game_id
ACTIVE,10,1628467,0,0,1,0,0,0,2,0,0,0,0,0,0,0,33,PT15M01.00S,PT15M,39,6,0,0,0,0,4,0,4,0,2,0,1,0,0,0012300013
ACTIVE,11,1630702,0,0,1,2,0,1,9,3,0,2,1,0,4,3,37,PT14M07.00S,PT14M,31,-6,9,2,6,0,1,0,1,1,4,0,1,5,3,0012300013
ACTIVE,12,1641765,0,1,1,0,0,0,5,2,1,1,1,0,2,1,37,PT12M00.00S,PT12M,24,-13,5,0,4,0,1,0,1,0,2,0,1,3,2,0012300013
ACTIVE,13,1641926,0,0,1,1,0,1,2,1,0,0,2,0,0,0,16,PT07M33.00S,PT07M,15,-1,2,2,2,0,0,0,0,1,0,0,0,2,1,0012300013
ACTIVE,14,1626158,0,1,1,0,0,0,3,0,0,0,1,0,0,0,29,PT07M57.00S,PT08M,14,-15,0,0,0,0,2,1,3,0,0,0,0,3,0,0012300013
ACTIVE,15,1630639,0,1,1,1,0,1,3,1,0,2,0,0,1,1,26,PT06M01.00S,PT06M,12,-14,4,0,0,3,0,0,0,1,2,1,0,1,0,0012300013
ACTIVE,16,1641948,0,1,1,0,0,0,4,1,0,0,3,0,0,0,21,PT04M27.00S,PT04M,9,-12,3,0,0,0,0,0,0,0,3,1,0,1,0,0012300013
ACTIVE,17,1630580,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,PT02M49.00S,PT03M,6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300013
ACTIVE,18,1630535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300013
ACTIVE,19,202681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300013
ACTIVE,20,1641756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300013
ACTIVE,21,202693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300013
ACTIVE,1,1629680,1,0,1,0,1,0,4,3,0,0,0,0,0,0,22,PT13M52.00S,PT14M,28,6,8,2,2,0,0,0,0,1,3,2,1,1,1,0012300022
ACTIVE,2,203924,1,0,1,1,0,1,3,0,0,0,0,0,0,0,19,PT14M11.00S,PT14M,30,11,0,0,0,0,3,0,3,1,1,0,2,2,0,0012300022
ACTIVE,3,1629028,1,0,1,2,1,0,10,4,0,1,0,0,0,0,22,PT15M11.00S,PT15M,33,11,8,4,8,0,4,2,6,2,0,0,0,10,4,0012300022
ACTIVE,4,1629014,1,0,1,0,0,0,7,4,0,2,3,0,5,3,26,PT17M01.00S,PT17M,28,2,14,3,0,0,1,0,1,0,4,3,4,3,1,0012300022
ACTIVE,5,1630703,1,0,1,6,0,0,6,3,0,4,4,0,0,0,29,PT19M22.00S,PT19M,40,11,7,0,4,0,1,0,1,0,2,1,1,4,2,0012300022
ACTIVE,6,1631101,0,0,1,1,0,0,5,1,0,3,0,0,4,3,22,PT13M22.00S,PT13M,24,2,5,0,0,0,1,1,2,0,2,0,3,3,1,0012300022
ACTIVE,7,1627763,0,0,1,1,0,0,2,0,0,2,1,0,2,2,28,PT14M51.00S,PT15M,32,4,2,2,0,0,5,2,7,0,0,0,3,2,0,0012300022
ACTIVE,8,1631133,0,0,1,0,0,0,5,1,0,3,0,0,6,6,25,PT13M03.00S,PT13M,22,-3,8,0,2,4,3,3,6,2,1,0,1,4,1,0012300022
ACTIVE,9,1629650,0,0,1,0,1,0,3,3,0,1,1,0,1,0,24,PT15M29.00S,PT16M,35,11,6,0,6,2,6,2,8,1,0,0,1,3,3,0012300022
ACTIVE,10,1631200,0,1,1,1,0,0,3,1,0,0,2,0,0,0,23,PT18M09.00S,PT18M,41,18,3,0,0,3,4,1,5,0,3,1,0,0,0,0012300022
ACTIVE,11,1641871,0,1,1,1,1,2,9,4,0,2,2,0,4,4,20,PT17M20.00S,PT17M,38,18,12,4,8,0,4,1,5,1,2,0,0,7,4,0012300022
ACTIVE,12,1630219,0,0,1,2,0,0,4,3,0,1,0,0,0,0,8,PT10M52.00S,PT11M,25,17,6,2,4,2,2,0,2,2,0,0,1,4,3,0012300022
ACTIVE,13,1641739,0,1,1,3,0,0,6,5,0,2,1,0,1,1,16,PT14M28.00S,PT15M,35,19,13,0,6,0,4,0,4,1,3,2,2,3,3,0012300022
ACTIVE,14,1641712,0,1,1,2,0,1,6,3,0,1,2,0,2,1,22,PT20M46.00S,PT21M,54,32,7,4,6,0,2,0,2,0,1,0,1,5,3,0012300022
ACTIVE,15,1631303,0,1,1,5,0,1,1,0,1,2,1,0,2,2,20,PT16M12.00S,PT16M,48,28,2,2,0,0,2,0,2,3,0,0,2,1,0,0012300022
ACTIVE,16,1628995,0,0,1,1,0,0,4,2,1,0,1,0,0,0,4,PT05M51.00S,PT06M,17,13,5,0,0,0,0,0,0,1,1,1,1,3,1,0012300022
ACTIVE,17,1630641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300022
ACTIVE,18,1631219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300022
ACTIVE,19,1642022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300022
ACTIVE,20,1629057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300022
ACTIVE,1,196294573,1,0,1,0,0,0,0,0,0,0,2,0,0,0,29,PT16M29.00S,PT17M,24,-5,0,0,0,0,4,0,4,1,0,0,0,0,0,0012300022
ACTIVE,2,196294578,1,1,1,4,1,0,12,4,0,5,2,0,5,3,70,PT35M46.03S,PT36M,48,-22,11,6,8,0,7,3,10,3,5,0,0,7,4,0012300022
ACTIVE,3,196294572,1,0,1,0,2,1,5,2,1,2,5,0,2,1,39,PT20M35.00S,PT21M,27,-12,5,2,4,2,2,2,4,1,0,0,3,5,2,0012300022
ACTIVE,4,196294571,1,0,1,2,0,0,16,5,0,1,3,0,0,0,67,PT33M12.06S,PT33M,43,-24,11,0,6,2,3,2,5,2,7,1,4,9,4,0012300022
ACTIVE,5,196294570,1,1,1,3,0,2,23,6,0,7,3,0,5,5,73,PT33M45.00S,PT34M,51,-22,19,7,6,2,3,0,3,2,8,2,4,15,4,0012300022
ACTIVE,6,196294577,0,1,1,2,2,0,9,3,0,3,2,0,2,1,62,PT27M04.00S,PT27M,36,-26,9,3,2,0,4,1,5,1,6,2,5,3,1,0012300022
ACTIVE,7,196294569,0,0,1,1,0,0,3,0,0,0,2,0,1,0,34,PT13M15.94S,PT13M,18,-16,0,0,0,0,1,0,1,0,3,0,0,0,0,0012300022
ACTIVE,8,196294568,0,0,1,0,0,0,7,1,0,0,3,0,0,0,55,PT23M21.00S,PT23M,32,-23,3,0,0,0,1,0,1,3,6,1,3,1,0,0012300022
ACTIVE,9,196294574,0,0,1,1,0,0,4,4,0,0,1,0,0,0,43,PT14M10.97S,PT14M,21,-22,8,0,8,4,0,3,3,1,0,0,0,4,4,0012300022
ACTIVE,10,196294576,0,1,1,1,0,1,3,0,0,0,0,0,0,0,47,PT18M26.00S,PT18M,25,-22,0,0,0,0,4,0,4,0,2,0,1,1,0,0012300022
ACTIVE,11,196294567,0,1,1,0,0,0,1,0,0,0,1,0,0,0,11,PT03M55.00S,PT04M,5,-6,0,0,0,0,0,0,0,0,1,0,1,0,0,0012300022
ACTIVE,12,196294575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300022
ACTIVE,1,1629680,1,0,1,0,1,0,4,3,0,0,0,0,0,0,22,PT13M52.00S,PT14M,28,6,8,2,2,0,0,0,0,1,3,2,1,1,1,0012300022
ACTIVE,2,203924,1,0,1,1,0,1,3,0,0,0,0,0,0,0,19,PT14M11.00S,PT14M,30,11,0,0,0,0,3,0,3,1,1,0,2,2,0,0012300022
ACTIVE,3,1629028,1,0,1,2,1,0,10,4,0,1,0,0,0,0,22,PT15M11.00S,PT15M,33,11,8,4,8,0,4,2,6,2,0,0,0,10,4,0012300022
ACTIVE,4,1629014,1,0,1,0,0,0,7,4,0,2,3,0,5,3,26,PT17M01.00S,PT17M,28,2,14,3,0,0,1,0,1,0,4,3,4,3,1,0012300022
ACTIVE,5,1630703,1,0,1,6,0,0,6,3,0,4,4,0,0,0,29,PT19M22.00S,PT19M,40,11,7,0,4,0,1,0,1,0,2,1,1,4,2,0012300022
ACTIVE,6,1631101,0,0,1,1,0,0,5,1,0,3,0,0,4,3,22,PT13M22.00S,PT13M,24,2,5,0,0,0,1,1,2,0,2,0,3,3,1,0012300022
ACTIVE,7,1627763,0,0,1,1,0,0,2,0,0,2,1,0,2,2,28,PT14M51.00S,PT15M,32,4,2,2,0,0,5,2,7,0,0,0,3,2,0,0012300022
ACTIVE,8,1631133,0,0,1,0,0,0,5,1,0,3,0,0,6,6,25,PT13M03.00S,PT13M,22,-3,8,0,2,4,3,3,6,2,1,0,1,4,1,0012300022
ACTIVE,9,1629650,0,0,1,0,1,0,3,3,0,1,1,0,1,0,24,PT15M29.00S,PT16M,35,11,6,0,6,2,6,2,8,1,0,0,1,3,3,0012300022
ACTIVE,10,1631200,0,1,1,1,0,0,3,1,0,0,2,0,0,0,23,PT18M09.00S,PT18M,41,18,3,0,0,3,4,1,5,0,3,1,0,0,0,0012300022
ACTIVE,11,1641871,0,1,1,1,1,2,9,4,0,2,2,0,4,4,20,PT17M20.00S,PT17M,38,18,12,4,8,0,4,1,5,1,2,0,0,7,4,0012300022
ACTIVE,12,1630219,0,0,1,2,0,0,4,3,0,1,0,0,0,0,8,PT10M52.00S,PT11M,25,17,6,2,4,2,2,0,2,2,0,0,1,4,3,0012300022
ACTIVE,13,1641739,0,1,1,3,0,0,6,5,0,2,1,0,1,1,16,PT14M28.00S,PT15M,35,19,13,0,6,0,4,0,4,1,3,2,2,3,3,0012300022
ACTIVE,14,1641712,0,1,1,2,0,1,6,3,0,1,2,0,2,1,22,PT20M46.00S,PT21M,54,32,7,4,6,0,2,0,2,0,1,0,1,5,3,0012300022
ACTIVE,15,1631303,0,1,1,5,0,1,1,0,1,2,1,0,2,2,20,PT16M12.00S,PT16M,48,28,2,2,0,0,2,0,2,3,0,0,2,1,0,0012300022
ACTIVE,16,1628995,0,0,1,1,0,0,4,2,1,0,1,0,0,0,4,PT05M51.00S,PT06M,17,13,5,0,0,0,0,0,0,1,1,1,1,3,1,0012300022
ACTIVE,17,1630641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300022
ACTIVE,18,1631219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300022
ACTIVE,19,1642022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300022
ACTIVE,20,1629057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300022
ACTIVE,1,196294573,1,0,1,0,0,0,0,0,0,0,2,0,0,0,29,PT16M29.00S,PT17M,24,-5,0,0,0,0,4,0,4,1,0,0,0,0,0,0012300022
ACTIVE,2,196294578,1,1,1,4,1,0,12,4,0,5,2,0,5,3,70,PT35M46.03S,PT36M,48,-22,11,6,8,0,7,3,10,3,5,0,0,7,4,0012300022
ACTIVE,3,196294572,1,0,1,0,2,1,5,2,1,2,5,0,2,1,39,PT20M35.00S,PT21M,27,-12,5,2,4,2,2,2,4,1,0,0,3,5,2,0012300022
ACTIVE,4,196294571,1,0,1,2,0,0,16,5,0,1,3,0,0,0,67,PT33M12.06S,PT33M,43,-24,11,0,6,2,3,2,5,2,7,1,4,9,4,0012300022
ACTIVE,5,196294570,1,1,1,3,0,2,23,6,0,7,3,0,5,5,73,PT33M45.00S,PT34M,51,-22,19,7,6,2,3,0,3,2,8,2,4,15,4,0012300022
ACTIVE,6,196294577,0,1,1,2,2,0,9,3,0,3,2,0,2,1,62,PT27M04.00S,PT27M,36,-26,9,3,2,0,4,1,5,1,6,2,5,3,1,0012300022
ACTIVE,7,196294569,0,0,1,1,0,0,3,0,0,0,2,0,1,0,34,PT13M15.94S,PT13M,18,-16,0,0,0,0,1,0,1,0,3,0,0,0,0,0012300022
ACTIVE,8,196294568,0,0,1,0,0,0,7,1,0,0,3,0,0,0,55,PT23M21.00S,PT23M,32,-23,3,0,0,0,1,0,1,3,6,1,3,1,0,0012300022
ACTIVE,9,196294574,0,0,1,1,0,0,4,4,0,0,1,0,0,0,43,PT14M10.97S,PT14M,21,-22,8,0,8,4,0,3,3,1,0,0,0,4,4,0012300022
ACTIVE,10,196294576,0,1,1,1,0,1,3,0,0,0,0,0,0,0,47,PT18M26.00S,PT18M,25,-22,0,0,0,0,4,0,4,0,2,0,1,1,0,0012300022
ACTIVE,11,196294567,0,1,1,0,0,0,1,0,0,0,1,0,0,0,11,PT03M55.00S,PT04M,5,-6,0,0,0,0,0,0,0,0,1,0,1,0,0,0012300022
ACTIVE,12,196294575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300022
ACTIVE,1,1627742,1,0,1,2,0,0,12,6,0,3,0,0,2,1,47,PT16M59.00S,PT17M,43,-4,14,3,6,5,3,1,4,1,3,1,4,9,5,0012300019
ACTIVE,2,1629627,1,0,1,5,0,1,8,4,1,6,2,0,6,4,41,PT15M28.00S,PT15M,46,5,12,2,8,0,5,0,5,0,0,0,2,8,4,0012300019
ACTIVE,3,202685,1,0,1,2,2,2,6,2,0,2,3,1,3,3,53,PT18M32.00S,PT19M,46,-7,7,0,2,2,8,3,11,1,1,0,1,5,2,0012300019
ACTIVE,4,1630529,1,0,1,0,1,1,7,4,0,1,3,0,1,1,47,PT15M58.00S,PT16M,45,-2,11,4,4,0,3,2,5,0,3,2,1,4,2,0012300019
ACTIVE,5,203468,1,0,1,1,1,0,9,4,0,1,0,0,2,2,45,PT16M24.00S,PT16M,49,4,12,2,4,0,0,1,1,0,6,2,0,3,2,0012300019
ACTIVE,6,1630230,0,0,1,3,0,0,5,0,0,2,1,0,4,3,46,PT19M39.00S,PT20M,46,0,3,0,0,0,1,0,1,3,4,0,1,1,0,0012300019
ACTIVE,7,1630184,0,0,1,1,0,1,10,4,0,2,2,0,0,0,65,PT23M25.00S,PT23M,46,-19,9,0,6,2,1,1,2,2,4,1,0,6,3,0012300019
ACTIVE,8,1630700,0,0,1,2,1,0,8,4,0,2,2,0,1,1,62,PT24M57.00S,PT25M,60,-2,10,0,6,4,2,2,4,0,4,1,2,4,3,0012300019
ACTIVE,9,1641722,0,1,1,3,0,3,14,4,0,0,4,0,0,0,73,PT25M49.00S,PT26M,43,-30,9,0,4,5,2,1,3,0,6,1,3,8,3,0012300019
ACTIVE,10,1630604,0,1,1,0,0,0,3,1,0,0,3,0,0,0,42,PT17M04.00S,PT17M,23,-19,2,0,2,0,4,2,6,1,1,0,1,2,1,0012300019
ACTIVE,11,1641998,0,1,1,0,2,0,2,1,0,2,1,0,2,1,31,PT17M43.00S,PT18M,31,0,3,0,2,2,4,2,6,0,0,0,1,2,1,0012300019
ACTIVE,12,1631220,0,1,1,1,0,2,8,5,0,5,0,0,8,3,31,PT16M05.00S,PT16M,29,-2,13,4,10,2,4,1,5,1,1,0,0,7,5,0012300019
ACTIVE,13,1629232,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17,PT07M17.00S,PT07M,13,-4,0,0,0,0,0,1,1,0,0,0,0,0,0,0012300019
ACTIVE,14,1641856,0,1,1,0,0,0,3,0,0,0,0,0,0,0,10,PT04M40.00S,PT05M,5,-5,0,0,0,0,0,0,0,0,1,0,1,2,0,0012300019
ACTIVE,15,1630631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300019
ACTIVE,16,1630792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300019
ACTIVE,17,1630530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300019
ACTIVE,18,1626204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300019
ACTIVE,19,1641805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300019
ACTIVE,20,1641857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300019
ACTIVE,21,203469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300019
ACTIVE,1,1630532,1,0,1,2,0,0,6,4,0,3,2,0,0,0,33,PT15M19.00S,PT15M,42,9,9,2,6,0,1,0,1,0,2,1,0,4,3,0012300019
ACTIVE,2,1631094,1,0,1,1,1,0,9,4,0,4,3,0,6,4,47,PT20M00.00S,PT20M,55,8,12,3,6,4,5,1,6,2,1,0,0,8,4,0012300019
ACTIVE,3,1628976,1,0,1,1,1,1,10,5,1,3,2,0,6,4,41,PT19M14.00S,PT19M,55,14,18,2,2,0,5,0,5,1,5,4,3,5,1,0012300019
ACTIVE,4,1630591,1,0,1,3,0,0,6,2,0,2,3,0,2,1,35,PT16M59.00S,PT17M,48,13,6,3,2,0,4,1,5,1,5,1,1,1,1,0012300019
ACTIVE,5,1628365,1,0,1,5,0,0,7,5,0,0,0,0,0,0,47,PT19M44.00S,PT20M,55,8,10,6,10,0,3,1,4,1,0,0,1,7,5,0012300019
ACTIVE,6,203914,0,0,1,2,1,0,4,0,0,0,3,0,2,2,43,PT15M24.00S,PT15M,40,-3,2,0,0,0,0,2,2,0,4,0,1,0,0,0012300019
ACTIVE,7,1629021,0,0,1,0,0,1,4,2,0,2,2,0,3,2,38,PT14M04.00S,PT14M,33,-5,6,0,4,0,4,1,5,1,1,0,0,3,2,0012300019
ACTIVE,8,1630175,0,0,1,4,0,1,10,5,0,2,0,0,1,1,40,PT14M52.00S,PT15M,36,-4,13,0,4,0,2,1,3,0,4,2,0,6,3,0012300019
ACTIVE,9,1641710,0,0,1,2,1,1,5,1,0,0,3,0,0,0,44,PT17M43.00S,PT18M,37,-7,2,0,2,2,1,0,1,0,3,0,2,2,1,0012300019
ACTIVE,10,1628371,0,0,1,0,2,1,7,2,0,2,1,0,3,2,27,PT08M20.00S,PT08M,26,-1,7,1,2,3,1,0,1,1,2,1,0,5,1,0012300019
ACTIVE,11,1629643,0,0,1,1,0,0,5,2,0,0,0,0,0,0,18,PT12M15.00S,PT12M,24,6,5,2,2,0,3,0,3,0,4,1,0,1,1,0012300019
ACTIVE,12,1629678,0,1,1,1,0,1,4,2,0,0,2,0,0,0,24,PT12M42.00S,PT13M,23,-1,5,0,2,0,3,2,5,0,2,1,1,2,1,0012300019
ACTIVE,13,1641724,0,1,1,0,1,0,8,3,0,0,1,0,0,0,26,PT14M42.00S,PT15M,34,8,8,0,0,3,1,0,1,0,5,2,0,3,1,0012300019
ACTIVE,14,1629048,0,0,1,0,2,1,4,2,0,1,2,0,2,2,18,PT08M30.00S,PT09M,19,1,7,0,2,2,2,2,4,0,2,1,0,2,1,0012300019
ACTIVE,15,1630644,0,0,1,2,1,0,1,1,0,2,1,0,1,1,10,PT05M48.00S,PT06M,19,9,3,0,0,0,1,0,1,0,0,0,0,1,1,0012300019
ACTIVE,16,1630243,0,1,1,4,0,0,9,4,0,0,1,0,0,0,18,PT12M00.00S,PT12M,34,16,9,0,2,4,1,2,3,0,4,1,1,5,3,0012300019
ACTIVE,17,1630314,0,1,1,0,0,0,1,0,0,0,0,0,0,0,8,PT06M12.00S,PT06M,15,7,0,0,0,0,0,0,0,1,1,0,1,0,0,0012300019
ACTIVE,18,1628391,0,1,1,1,0,0,1,0,0,1,0,0,0,0,8,PT06M12.00S,PT06M,15,7,0,0,0,0,3,0,3,0,0,0,0,1,0,0012300019
ACTIVE,19,1630284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300019
ACTIVE,20,1631216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300019
ACTIVE,21,204060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300019
ACTIVE,1,1629652,1,0,1,2,0,0,6,4,0,2,3,0,4,4,56,PT17M23.00S,PT17M,61,5,14,2,2,0,0,0,0,0,4,2,0,2,2,0012300011
ACTIVE,2,1631114,1,0,1,2,1,2,12,4,0,5,2,0,7,3,60,PT17M55.00S,PT18M,50,-10,12,4,6,2,2,2,4,1,4,1,2,8,3,0012300011
ACTIVE,3,1631096,1,0,1,1,1,0,10,7,0,4,1,0,7,5,53,PT16M16.00S,PT16M,53,0,21,0,10,8,7,2,9,0,2,2,0,8,5,0012300011
ACTIVE,4,1641717,1,0,1,2,0,0,3,1,0,0,2,0,0,0,60,PT25M05.00S,PT25M,79,19,2,2,2,0,2,3,5,3,1,0,2,2,1,0012300011
ACTIVE,5,1630581,1,0,1,5,0,3,12,5,0,0,1,0,0,0,61,PT17M42.00S,PT18M,61,0,10,2,10,2,1,0,1,0,0,0,2,12,5,0012300011
ACTIVE,6,1631172,0,1,1,3,1,2,10,4,0,0,3,0,0,0,70,PT25M33.00S,PT26M,57,-13,9,2,6,4,8,1,9,0,3,1,2,7,3,0012300011
ACTIVE,7,1630198,0,0,1,0,0,0,6,2,0,4,2,0,10,9,48,PT15M43.00S,PT16M,41,-7,14,0,0,1,0,1,1,0,4,1,1,2,1,0012300011
ACTIVE,8,1631119,0,0,1,2,0,1,2,1,0,1,0,0,2,2,36,PT16M19.00S,PT16M,35,-1,5,0,0,0,4,3,7,0,1,1,0,1,0,0012300011
ACTIVE,9,1630598,0,0,1,0,0,2,7,1,0,1,0,0,2,2,25,PT09M29.00S,PT09M,21,-4,4,0,2,0,0,2,2,0,2,0,0,5,1,0012300011
ACTIVE,10,202722,0,0,1,0,0,0,6,4,0,0,1,0,0,0,14,PT09M50.00S,PT10M,24,10,12,0,0,0,0,0,0,1,6,4,0,0,0,0012300011
ACTIVE,11,1630544,0,0,1,1,0,0,6,3,0,1,0,0,2,2,20,PT14M37.01S,PT15M,33,13,8,0,6,0,3,0,3,0,1,0,2,5,3,0012300011
ACTIVE,12,1629026,0,0,1,3,2,0,3,0,0,0,1,0,0,0,14,PT11M10.99S,PT11M,28,14,0,0,0,0,5,0,5,1,1,0,0,2,0,0012300011
ACTIVE,13,1630526,0,0,1,2,0,0,3,1,0,0,0,0,0,0,13,PT09M37.00S,PT10M,20,7,2,0,2,2,2,1,3,0,2,0,1,1,1,0012300011
ACTIVE,14,1630322,0,1,1,1,0,0,9,4,0,0,1,0,0,0,23,PT12M00.00S,PT12M,18,-5,9,0,6,2,0,1,1,0,6,1,0,3,3,0012300011
ACTIVE,15,1641749,0,1,1,1,0,0,3,0,0,0,0,0,0,0,21,PT09M46.00S,PT10M,16,-5,0,0,0,0,1,0,1,0,1,0,0,2,0,0012300011
ACTIVE,16,1631298,0,1,1,0,2,0,0,0,0,0,0,0,0,0,18,PT07M01.00S,PT07M,9,-9,0,0,0,0,0,0,0,0,0,0,1,0,0,0012300011
ACTIVE,17,1630846,0,1,1,1,0,0,0,0,0,0,0,0,0,0,13,PT04M33.00S,PT04M,4,-9,0,0,0,0,1,0,1,0,0,0,0,0,0,0012300011
ACTIVE,18,1628983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300011
ACTIVE,19,203995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300011
ACTIVE,20,203506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300011
ACTIVE,21,1630197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300011
ACTIVE,1,1630577,1,0,1,0,2,0,5,1,0,0,2,0,0,0,70,PT22M52.00S,PT23M,55,-15,3,0,0,3,4,0,4,0,4,1,0,1,0,0012300011
ACTIVE,2,1641705,1,0,1,0,1,0,13,8,0,3,2,0,3,2,61,PT19M22.00S,PT19M,61,0,20,4,12,4,3,2,5,2,5,2,4,8,6,0012300011
ACTIVE,3,1628380,1,0,1,5,1,2,11,5,0,3,3,0,4,4,81,PT22M44.00S,PT23M,66,-15,15,0,8,6,3,2,5,1,4,1,1,7,4,0012300011
ACTIVE,4,1630170,1,0,1,1,0,0,7,2,0,2,1,0,4,1,66,PT21M18.00S,PT21M,63,-3,6,3,0,0,1,1,2,3,3,1,0,4,1,0012300011
ACTIVE,5,1630200,1,0,1,6,0,0,9,3,0,3,2,0,7,5,79,PT21M23.00S,PT21M,64,-15,12,0,4,0,3,1,4,1,3,1,3,6,2,0012300011
ACTIVE,6,1631103,0,0,1,1,1,1,8,6,0,1,1,0,1,1,50,PT19M31.00S,PT20M,49,-1,15,0,6,0,1,0,1,1,2,2,1,6,4,0012300011
ACTIVE,7,1626224,0,0,1,2,0,0,6,2,0,2,2,0,3,3,48,PT18M07.00S,PT18M,41,-7,7,0,4,0,4,0,4,0,2,0,1,4,2,0012300011
ACTIVE,8,203926,0,0,1,0,0,0,7,5,0,0,2,0,0,0,28,PT14M14.00S,PT14M,32,4,12,0,6,0,0,0,0,0,4,2,1,3,3,0012300011
ACTIVE,9,1631104,0,0,1,3,3,1,7,3,0,2,2,0,0,0,32,PT17M31.00S,PT18M,37,5,7,0,0,0,1,0,1,0,1,1,1,6,2,0012300011
